song_id,language,singer,valence,arousal,genre,main_genre
english_Lovely,English,"Billie Eilish, Khalid",0.32,0.79,Alternative Pop,Rock
english_Red_Ruby_Da_Sleeze,English,Nicki Minaj,0.8,0.86,Hip-Hop,Hip-Hop
english_Cold_Blooded,English,Rick James,0.51,0.49,R&B,R&B
english_Ignition_(Remix),English,R. Kelly,0.84,0.69,Hip-Hop R&B,R&B
english_Piano_Concerto_No._1,English,Pyotr Ilyich Tchaikovsky,0.92,0.72,classical,Classical
english_Can't_You_See,English,Total,0.51,0.46,Hip-Hop,Hip-Hop
english_Don't_Take_It_Personal,English,Monica,0.9,0.78,R&B,R&B
english_The_Night_We_Met,English,Lord Huron,0.41,0.77,Indie Folk,Country
english_Kitty_Cat,English,Amon Tobin,0.68,0.73,Electronic,Electronic
english_Waltz_for_Debby,English,Bill Evans Trio,0.45,0.3,Jazz Waltz,Jazz
english_Nobody's_Man,English,Tina Dico,0.72,0.6,pop,Pop
english_MC's_Act_Like_They_Don't_Know,English,KRS-One,0.7,0.92,Hip-Hop,Hip-Hop
english_Lost_For_Words,English,ASC,0.74,0.6,electronic,Electronic
english_Turbo_Lover,English,Judas Priest,0.88,0.86,Rock,Rock
english_Cruisin',English,D'Angelo,0.75,0.51,R&B,R&B
english_I_Cross_My_Heart,English,George Strait,0.81,0.49,Country,Country
english_Yo_(Excuse_Me_Miss),English,Chris Brown,0.94,0.84,R&B,R&B
hindi_Saiyan_Bina_Ghar_Suna,Hindi,Shobha Gurtu,0.46,0.34,Semi-Classical,Classical
english_New_Rules,English,Dua Lipa,0.92,0.88,Pop,Pop
english_Definition,English,Black Star,0.65,0.48,Hip-Hop,Hip-Hop
english_Body_&_Soul,English,Art Tatum,0.79,0.66,Jazz,Jazz
english_Death_Bed,English,Powfu,0.25,0.35,Bedroom Pop,Pop
english_Boot_Scootin'_Boogie,English,Brooks & Dunn,0.78,0.85,Country Dance,Country
english_Help_Yourself,English,Amy Winehouse,0.69,0.45,Jazz,Jazz
english_Electric_Feel_(Justice_Remix),English,MGMT,0.7,0.8,Electronic Dance,Electronic
english_Face_to_FaceShort_Circuit,English,Daft Punk,0.72,0.7,electronic,Electronic
english_1+1,English,Beyonce,0.88,0.72,R&B,R&B
english_Unholy,English,"Sam Smith, Kim Petras",0.6,0.85,Dark Pop,Pop
english_If_Only,English,Patrice Rushen,0.32,0.6,Jazz,Jazz
english_Ampere,English,Loscil,0.49,0.39,electronic,Electronic
english_Ten_Rounds_with_Jose_Cuervo,English,Tracy Byrd,0.98,0.94,Country,Country
english_Big_Green_Tractor,English,Jason Aldean,0.88,0.62,Country,Country
urdu_Apni_Dhun_Mein_Rehta_Hoon,Urdu,Ghulam Ali,0.55,0.43,Ghazal,Classical
english_Morgen_Kinder_wirds_was_geben,English,Christmazz,0.82,0.69,Jazz,Jazz
english_Coughing_Colors,English,Tilly and the Wall,0.58,0.54,pop,Pop
english_Let's_Never_Stop_Falling_In_Love,English,Pink Martini,0.8,0.55,Jazz,Jazz
english_Koto_Song,English,Dave Brubeck,0.83,0.26,Jazz,Jazz
english_Pick_Up_Your_Feelings,English,Jazmine Sullivan,0.88,0.8,R&B,R&B
english_Breaking_the_Habit,English,Linkin Park,0.84,0.8,Rock,Rock
english_Sour_Girl,English,Stone Temple Pilots,0.76,0.65,Rock,Rock
english_Don't_Try_This_At_Home,English,Metropolitan Jazz Affair,0.61,0.3,Jazz,Jazz
english_Spanish_Guitar,English,Toni Braxton,0.83,0.61,R&B,R&B
english_Tornado,English,Little Big Town,0.76,0.61,Country,Country
english_Opening,English,Philip Glass,0.47,0.77,Classical,Classical
english_Hallowed_Be_Thy_Name,English,Iron Maiden,0.6,0.58,Heavy Metal,Rock
english_Simple_Man,English,Lynyrd Skynyrd,0.43,0.41,Southern Rock,Country
english_Besame_Mucho,English,Dave Brubeck,0.72,0.35,Jazz,Jazz
english_Bitch_Please,English,Snoop Dogg,0.55,0.85,West Coast Hip-Hop,Hip-Hop
english_Divinity,English,Porter Robinson,0.68,0.83,Progressive House,Electronic
english_Slowsnow,English,matryoshka,0.68,0.4,electronic,Electronic
english_Don't_Leave_Me,English,Blackstreet,0.87,0.63,R&B,R&B
english_XO_TOUR_Llif3,English,Lil Uzi Vert,0.25,0.48,Trap Hip-Hop,Hip-Hop
english_Pompeii_(Acoustic),English,Bastille,0.86,0.68,Pop,Pop
english_Rollin',English,Limp Bizkit,0.81,0.75,Rap Metal,Hip-Hop
hindi_Tera_Yaar_Hoon_Main,Hindi,Arijit Singh,0.6,0.5,Indian Film Friendship Ballad,Pop
english_Don't_Fear_the_Reaper,English,Blue Oyster Cult,0.84,0.82,Rock,Rock
english_Going_to_Georgia,English,Atom and His Package,0.59,0.61,Electronic,Electronic
english_Faking_Jazz_Together,English,Connan Mockasin,0.46,0.35,Jazz,Jazz
english_No_One,English,Alicia Keys,0.52,0.51,R&B,R&B
english_Defying_Gravity,English,Idina Menzel,0.49,0.81,Pop,Pop
english_Mockingbird,English,Eminem,0.52,0.42,Hip-Hop,Hip-Hop
english_Everything_to_Me,English,Monica,0.73,0.68,R&B,R&B
english_Last_Tango_for_Astor,English,Al Di Meola,0.77,0.48,Jazz,Jazz
english_1812_Overture,English,Pyotr Ilyich Tchaikovsky,0.81,0.83,Classical,Classical
english_Made_You_Look,English,Meghan Trainor,0.9,0.8,Retro Pop,Pop
english_Blue_Sparkles,English,Cerebrum Vortex,0.41,0.77,electronic,Electronic
english_Cornerstone,English,Arctic Monkeys,0.5,0.55,Indie Rock,Rock
english_Rock_Steady,English,Aretha Franklin,0.59,0.67,R&B,R&B
english_Bizet_–_L'Arlésienne_Suite,English,Georges Bizet,0.8,0.74,Classical,Classical
english_She_Will_Be_Loved,English,Maroon 5,0.55,0.45,Pop Rock Ballad,Rock
english_Get_It_On,English,Monodeluxe,0.84,0.49,Jazz,Jazz
english_Glorious,English,The Breeders,0.63,0.74,rock,Rock
"english_Toccata,_Adagio,_and_Fugue_for_organ_in_C_major,_BWV_564",English,Johann Sebastian Bach,0.82,0.69,classical,Classical
english_Survivor,English,Destiny's Child,0.46,0.46,R&B,R&B
english_What_Child_Is_This,English,Mahalia Jackson,0.86,0.35,Jazz,Jazz
english_Reincarnation,English,Easily Embarrassed,0.67,0.61,electronic,Electronic
english_Takin'_Care_of_Business,English,Bachman-Turner Overdrive,0.75,0.8,Classic Rock,Rock
english_Sankofa,English,Hypnotic Brass Ensemble,0.64,0.52,Jazz,Jazz
english_I'll_Make_Love_to_You,English,Boyz II Men,0.89,0.71,R&B,R&B
english_Die_Young,English,Sheppard,0.41,0.77,Pop,Pop
english_Butterfly,English,Herbie Hancock,0.33,0.51,Smooth Jazz,Jazz
english_Lovin'_on_You,English,Luke Combs,0.88,0.66,Country,Country
hindi_Mera_Mann,Hindi,Falak Shabir,0.65,0.45,Indian Indie Folk,Country
english_Burn_the_Witch,English,Radiohead,0.85,0.66,classical,Classical
english_King_of_the_Delta_Blues,English,Steven Wilson,0.41,0.77,electronic,Electronic
english_Candyman,English,Christina Aguilera,0.57,0.7,Pop,Pop
english_Bei_Mir_Bist_Du_Schon,English,The Puppini Sisters,0.79,0.6,Jazz,Jazz
english_Shabda,English,Mike Oldfield,0.47,0.41,classical,Classical
english_He_Walked_on_Water,English,Randy Travis,0.72,0.42,Country,Country
english_Be_My_Baby,English,The Ronettes,0.61,0.91,Pop Rock,Rock
hindi_Phir_Le_Aya_Dil,Hindi,Rekha Bhardwaj,0.3,0.3,Indian Film Ghazal,Classical
english_Marschmusik,English,LSF,0.5,0.67,electronic,Electronic
english_Drink_a_Beer,English,Luke Bryan,0.58,0.44,Country,Country
telugu_Endaro_Mahanubhavulu,Telugu,Semmangudi,0.5,0.4,Classical,Classical
english_Beautiful_Day,English,U2,0.78,0.52,Pop Rock,Rock
english_The_Hills_(Remix),English,The Weeknd ft. Eminem,0.4,0.8,Pop Rap,Hip-Hop
english_Human_Nature,English,Michael Jackson,0.78,0.83,Pop Funk,R&B
hindi_O_Ri_Chiraiya,Hindi,Ram Sampath,0.4,0.35,Indian Film Folk Ballad,Country
english_Poster_Girl,English,Zara Larsson,0.78,0.64,Pop,Pop
english_Beyond_the_Sea_(La_Mer),English,Django Reinhardt,0.85,0.58,Jazz,Jazz
english_The_Chair,English,George Strait,0.46,0.59,Country Ballad,Country
english_Andante_-_Allegro,English,Giuseppe Torelli,0.73,0.52,classical,Classical
english_My_Immortal,English,Evanescence,0.54,0.55,Rock,Rock
english_Delicate,English,Taylor Swift,0.8,0.49,Pop,Pop
english_Movement,English,Hozier,0.89,0.74,Pop,Pop
english_Drummin'_Man,English,Gene Krupa,0.81,0.69,Jazz,Jazz
english_Whispering,English,Frank Sinatra,0.88,0.52,Jazz,Jazz
english_Sliver,English,Nirvana,0.8,0.86,Rock,Rock
english_Swords,English,Zola Jesus,0.52,0.61,electronic,Electronic
english_Back_to_Black,English,Amy Winehouse,0.3,0.5,Soul Jazz,Jazz
english_My_Blue_Heaven,English,Artie Shaw,0.93,0.74,Jazz,Jazz
english_Do_I_Love_You,English,Jane Monheit,0.81,0.5,Jazz,Jazz
english_I_Fall_in_Love_Too_Easily,English,Chet Baker,0.31,0.23,Jazz Ballad,Jazz
english_I_Still_Haven't_Found_What_I'm_Looking_For,English,U2,0.57,0.64,Pop,Pop
english_Gummo,English,6ix9ine,0.63,0.64,Hip-Hop,Hip-Hop
english_Pacific_231,English,Arthur Honegger,0.61,0.91,classical,Classical
english_American_Girl,English,Tom Petty,0.81,0.52,Rock,Rock
english_My_Girlfriend_Insanity,English,Helalyn Flowers,0.45,0.66,electronic,Electronic
english_Making_A_Scene,English,Fritz Helder & the Phantoms,0.47,0.78,electronic,Electronic
"english_My,_Oh_My",English,The Wreckers,0.49,0.41,Country,Country
english_The_Nearness_of_You,English,Sarah Vaughan,0.63,0.53,Jazz Vocal,Jazz
urdu_Aaye_Kuch_Abr,Urdu,Mehdi Hassan,0.47,0.36,Ghazal,Classical
english_Anaconda,English,Nicki Minaj,0.48,0.66,Hip-Hop,Hip-Hop
hindi_Kanha_Re_Kanha,Hindi,Vidya Rao,0.52,0.39,Semi-Classical,Classical
english_How_Could_You,English,Mario,0.59,0.52,R&B,R&B
english_stadium_trax,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_Thunderstruck,English,AC/DC,0.8,0.95,Hard Rock,Rock
english_Soiree,English,Bill Evans,0.77,0.48,Jazz,Jazz
english_Billy,English,6ix9ine,0.63,0.64,Hip-Hop,Hip-Hop
hindi_Cutiepie,Hindi,Nakash Aziz,0.37,0.46,Bollywood Dance Pop,Pop
english_Here_You_Come_Again,English,Dolly Parton,0.94,0.78,Country,Country
english_Just_Friends,English,Musiq Soulchild,0.92,0.8,R&B,R&B
english_Desire,English,Years & Years,0.69,0.81,Progressive House,Electronic
english_Stardust,English,Glenn Miller & Benny Goodman,0.71,0.75,Jazz,Jazz
english_I._Allegro_assai,English,Ludwig van Beethoven,0.85,0.87,classical,Classical
english_Take_Me_to_the_King,English,Tamela Mann,0.45,0.35,Gospel Pop,R&B
english_My_Favorite_Things,English,John Coltrane,0.69,0.56,Jazz Standard,Jazz
english_Born_Again,English,Lisa ft. Doja Cat and Raye,0.78,0.69,Pop Rock,Rock
english_Mafia,English,Fleshgod Apocalypse,0.72,0.41,classical,Classical
english_Good_4_U,English,Olivia Rodrigo,0.9,0.9,Pop Punk,Rock
english_Boom,English,P.O.D.,0.86,0.78,Rap Rock,Hip-Hop
english_Not_Gon'_Cry,English,Mary J. Blige,0.43,0.64,R&B,R&B
english_Lonely_Boy,English,The Black Keys,0.56,0.45,Rock,Rock
english_Gershwin_–_Cuban_Overture,English,George Gershwin,0.82,0.78,Classical,Classical
english_If_This_Isn't_Love,English,Jennifer Hudson,0.86,0.74,R&B,R&B
english_Style,English,Taylor Swift,0.92,0.73,Synth Pop,Pop
english_Ode_to_Billie_Joe,English,Bobbie Gentry,0.4,0.3,Country Folk,Country
english_Outta_Control,English,50 Cent,0.57,0.58,Hip-Hop,Hip-Hop
english_Grogono,English,Speedy J,0.5,0.41,electronic,Electronic
english_Little_Angel,English,Bobby Hutcherson,0.45,0.38,Jazz,Jazz
english_You_Don't_Know_My_Name,English,Alicia Keys,0.46,0.82,R&B,R&B
english_Kisses_Down_Low,English,Kelly Rowland,0.88,0.78,R&B,R&B
english_Heart_Attack,English,Demi Lovato,0.28,0.61,Pop,Pop
english_Crazy_Love,English,Sunshine Anderson,0.51,0.6,R&B,R&B
english_Times,English,Roberto Cacciapaglia,0.55,0.65,classical,Classical
"english_Andante_sostenuto_-_Adagio,_ma_non_troppo_lento_-_Vivace",English,Max Bruch,0.84,0.84,classical,Classical
english_Don't_Let_Me_Down,English,Daya,0.53,0.54,Pop,Pop
english_Hotline_Bling,English,Drake,0.75,0.7,Pop R&B,R&B
english_Don’t_Know_Why,English,Norah Jones,0.8,0.37,Vocal Jazz,Jazz
english_O_Let's_Do_It,English,Waka Flocka Flame,0.93,0.8,Hip-Hop,Hip-Hop
english_Thinkin'_'Bout_You,English,RuPaul,0.65,0.72,electronic,Electronic
english_Hairy_Candy,English,Tobacco,0.77,0.72,electronic,Electronic
english_Giffin,English,Mr. Scruff,0.66,0.48,Jazz,Jazz
english_Renegade_Master,English,Wildchild,0.7,0.62,electronic,Electronic
english_Solo_Dancing,English,Indiana,0.85,0.42,electronic,Electronic
english_Bodies,English,Drowning Pool,0.37,0.73,Rap Metal,Hip-Hop
english_Chain_of_Fools,English,Aretha Franklin,0.45,0.78,Retro Soul,R&B
english_Manoir_Des_Mes_Reves,English,Django Reinhardt,0.86,0.34,Jazz,Jazz
english_Good_Morning,English,Kanye West,0.68,0.46,Hip-Hop,Hip-Hop
english_Last_Season,English,Maria Schneider Orchestra,0.82,0.6,Jazz,Jazz
english_Pride,English,American Authors,0.5,0.54,Pop,Pop
english_Andante,English,Felix Mendelssohn,0.87,0.62,classical,Classical
english_Stravinsky_–_The_Firebird_Suite,English,Igor Stravinsky,0.64,0.82,Classical,Classical
hindi_Tere_Bina,Hindi,"A.R. Rahman, Chinmayi",0.5,0.6,Sufi Romantic,Pop
english_Hold_Me_Down,English,Daniel Caesar,0.51,0.64,R&B,R&B
english_Freakmachine,English,Tied & Tickled Trio,0.64,0.64,Jazz,Jazz
english_Breezin',English,George Benson,0.75,0.55,Smooth Jazz,Jazz
english_Paint_the_Town_Red,English,Doja Cat,0.9,0.89,Pop,Pop
english_Thinking_Bout_You,English,Frank Ocean,0.87,0.54,Alternative R&B,R&B
english_Life_Goes_On,English,2Pac,0.51,0.64,Hip-Hop,Hip-Hop
english_Poison,English,Bell Biv DeVoe,0.77,0.84,Hip-Hop R&B,R&B
"english_A-Tisket,_A-Tasket",English,Ella Fitzgerald,0.85,0.8,Swing Jazz,Jazz
english_Mr_Magic_(Through_the_Smoke),English,Amy Winehouse,0.69,0.45,Jazz,Jazz
english_OPIUM_II,English,Ofasia,0.68,0.67,Jazz,Jazz
english_Here's_To_Life,English,Shirley Horn,0.76,0.48,Jazz,Jazz
english_Close_Encounters,English,The Orb,0.46,0.34,electronic,Electronic
english_Lucky_Star,English,Nightcore,0.67,0.63,electronic,Electronic
english_Ordinary_People,English,John Legend,0.81,0.59,Pop Soul,R&B
english_That_Kind_of_Girl,English,Nadia Oh,0.72,0.81,electronic,Electronic
english_Misty,English,Ella Fitzgerald,0.64,0.53,Jazz Vocal,Jazz
english_Crackdown,English,Sinister Souls,0.35,0.63,electronic,Electronic
english_We_Major,English,Kanye West,0.95,0.77,Hip-Hop,Hip-Hop
english_Ronald_Reagan_Era,English,Kendrick Lamar,0.64,0.9,Hip-Hop,Hip-Hop
english_Speechless,English,Dan + Shay,0.76,0.64,Country Pop Ballad,Country
english_antidote,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_Shallow,English,Lady Gaga & Bradley Cooper,0.68,0.82,Country Pop Ballad,Country
english_Ophelia,English,The Lumineers,0.42,0.74,Indie Folk Rock,Country
english_Ambitionz_Az_a_Ridah,English,2Pac,0.55,0.9,West Coast Hip-Hop,Hip-Hop
hindi_Sasural_Genda_Phool,Hindi,Rekha Bhardwaj,0.65,0.55,Indian Folk Pop,Country
english_Gimme_Shelter,English,The Rolling Stones,0.5,0.73,Rock,Rock
english_Legend_Has_It,English,Run the Jewels,0.72,0.92,Hip-Hop,Hip-Hop
english_Spectrum,English,Zedd ft. Matthew Koma,0.8,0.71,Electro House,Electronic
english_No._5_in_D_Major_-_I_-_Allegro,English,Wendy Carlos,0.89,0.64,classical,Classical
english_Springsteen,English,Eric Church,0.6,0.55,Country,Country
english_Ordinary_Day,English,Vanessa Carlton,0.96,0.75,Pop,Pop
"english_Jumpin',_Jumpin'",English,Destiny's Child,0.96,0.9,R&B,R&B
urdu_Aaj_Jaane_Ki_Zid_Na_Karo,Urdu,Farida Khanum,0.35,0.25,Indian Classical Ghazal,Classical
english_When_I_Think_About_Angels,English,Jamie O'Neal,0.86,0.62,Country,Country
hindi_High_Rated_Gabru,Hindi,Guru Randhawa,0.88,0.85,Punjabi Pop,Pop
english_Safe_in_the_Arms_of_Love,English,Martina McBride,0.88,0.68,Country,Country
english_I_Still_Love_You,English,702,0.72,0.62,R&B,R&B
english_Think,English,Aretha Franklin,0.69,0.56,R&B,R&B
english_Return_to_the_36_Chambers,English,Ol' Dirty Bastard,0.66,0.91,Hip-Hop,Hip-Hop
english_Rusty_Cage,English,Soundgarden,0.72,0.94,Rock,Rock
english_Turn_Me_On,English,Kevin Lyttle,0.78,0.68,Reggae Fusion,R&B
english_Не_обижай_меня,English,Art Voyage,0.47,0.78,electronic,Electronic
english_Main_Title_-_Infinite_Space,English,Lustmord,0.45,0.38,electronic,Electronic
english_Annie's_Song,English,John Denver,0.86,0.61,Country,Country
english_Love_Ain't_Gonna_Let_You_Down,English,Jamie Cullum,0.82,0.5,Jazz,Jazz
english_Tearin'_Up_My_Heart,English,NSYNC,0.94,0.86,R&B,R&B
english_Dead_On_Impact,English,Dismantled,0.38,0.79,electronic,Electronic
english_Down_with_the_Sickness,English,Disturbed,0.35,0.96,Rap Metal,Hip-Hop
english_White_Room,English,Cream,0.5,0.53,Rock,Rock
english_The_First_Time_Ever_I_Saw_Your_Face,English,Roberta Flack,0.56,0.46,R&B,R&B
english_Love_Me_Two_Times,English,The Doors,0.32,0.47,Rock,Rock
english_I_Need_a_Girl_(Part_One),English,Diddy,0.45,0.35,Hip-Hop,Hip-Hop
english_Nightcall,English,Kavinsky,0.7,0.62,Electropop,Electronic
english_A_Thousand_Miles,English,Vanessa Carlton,0.75,0.58,Pop,Pop
english_Sunny_Days,English,Armin van Buuren,0.6,0.63,Pop,Pop
english_They_Don't_Know,English,Jon B.,0.84,0.61,R&B,R&B
english_What_Was_I_Made_For,English,Billie Eilish,0.2,0.2,Pop Ballad,Pop
hindi_Manike,Hindi,"Jubin Nautiyal, Yohani",0.75,0.8,Indo-Pop Dance,Electronic
english_And_I_Love_You_So,English,Don McLean,0.81,0.5,Rock,Rock
english_I_Gotta_Right_To_Sing_The_Blues,English,Louis Armstrong,0.69,0.44,Jazz,Jazz
english_Angela,English,The Lumineers,0.65,0.72,Pop,Pop
english_Chillin'_It,English,Cole Swindell,0.9,0.7,Country,Country
english_Double_Talk,English,Fats Navarro,0.57,0.5,Jazz,Jazz
english_Britten_–_Simple_Symphony,English,Benjamin Britten,0.82,0.7,Classical,Classical
english_Bonita_Applebum,English,A Tribe Called Quest,0.86,0.69,Hip-Hop,Hip-Hop
english_Ridiculosous,English,Electrocution 250,0.6,0.76,electronic,Electronic
english_How_Do_U_Want_It,English,2Pac,0.86,0.86,Hip-Hop,Hip-Hop
english_Cinny's_Waltz,English,Holly Cole,0.88,0.44,Jazz,Jazz
english_Like_This_and_Like_That,English,Monica,0.94,0.86,R&B,R&B
english_Heads_Will_Roll_(A-Trak_Remix),English,Yeah Yeah Yeahs,0.85,0.95,Electro House,Electronic
english_My_Best_Friend,English,Tim McGraw,0.86,0.72,Country,Country
english_Good_as_Hell,English,Lizzo,0.97,0.9,Pop,Pop
english_Allégresse,English,Maria Schneider Orchestra,0.82,0.6,Jazz,Jazz
english_Bags,English,Clairo,0.32,0.4,Indie Pop,Pop
english_Feeling_So_Real_(Unashamed_Ecstatic_Piano_mix),English,Moby,0.6,0.76,electronic,Electronic
english_Right_Round,English,Flo Rida,0.86,0.84,Hip-Hop,Hip-Hop
english_Finally,English,Mariel Ito,0.41,0.77,electronic,Electronic
english_Core,English,RL Grime,0.72,0.97,EDM Trap,Electronic
english_Lobby,English,The Kilimanjaro Darkjazz Ensemble,0.58,0.52,Jazz,Jazz
english_Good_Grief,English,Bastille,0.88,0.84,Pop,Pop
english_Protect_Ya_Neck,English,Wu-Tang Clan,0.45,0.85,Hip-Hop,Hip-Hop
english_Animals,English,Martin Garrix,0.58,0.61,Big Room House,Electronic
english_The_Worst,English,Jhene Aiko,0.65,0.52,Alternative R&B,R&B
english_Sure_Thing,English,Miguel,0.68,0.46,R&B,R&B
english_Over-sked,English,Zan-zan-zawa-veia,0.81,0.74,Electronic,Electronic
english_An_den_Wassern_zu_Babel,English,Arvo Pärt,0.62,0.48,classical,Classical
english_Yeke_Yeke_(Hard_Floor_Mix),English,Mory Kante,0.61,0.6,electronic,Electronic
hindi_Albela_Sajan_(Classical_Version),Hindi,Ustad Sultan Khan,0.63,0.5,Semi-Classical,Classical
english_The_Closer_I_Get_to_You,English,Roberta Flack,0.85,0.65,R&B,R&B
english_Time_After_Time,English,Cyndi Lauper,0.77,0.64,Soft Rock,Rock
english_If_I_Told_You,English,Darius Rucker,0.5,0.48,Country,Country
english_Joy_(Live),English,Blackstreet,0.9,0.78,R&B,R&B
english_If_The_Stars_Were_Mine_(Orchestral_Version),English,Melody Gardot,0.71,0.44,Jazz,Jazz
english_Verses,English,Max Richter,0.3,0.34,classical,Classical
english_Proton__Electron,English,Carbon Based Lifeforms,0.43,0.39,electronic,Electronic
english_Pony_(Live),English,Ginuwine,0.39,0.66,R&B,R&B
english_NY_State_of_Mind,English,Nas,0.52,0.53,Hip-Hop,Hip-Hop
english_In_the_Mood,English,Glenn Miller,0.78,0.96,Swing Jazz,Jazz
english_All_These_Things_That_I've_Done,English,The Killers,0.88,0.84,Rock,Rock
english_Need_to_Know,English,Doja Cat,0.74,0.53,Pop,Pop
english_Love_a_Little_Stronger,English,Diamond Rio,0.94,0.84,Country,Country
hindi_Meri_Jaan,Hindi,Neeti Mohan,0.75,0.5,Indian Film Romantic Ballad,Pop
english_Now_or_Never,English,Halsey,0.57,0.69,Pop,Pop
english_Song_For_the_Oud,English,James Uhart,0.8,0.43,Jazz,Jazz
hindi_Aye_Ri_Sakhi_More_Piya_Ghar_Aaye,Hindi,Kavita Krishnamurthy,0.36,0.28,Indian Film Classical Ballad,Classical
english_No_More_Tears,English,Ozzy Osbourne,0.89,0.51,Rock,Rock
english_Oath,English,Cher Lloyd,0.96,0.92,Pop,Pop
"english_Piano_Concerto_No._3_In_D_Minor,_Op._30_Finale_-_Alla_Breve",English,John Lill,0.94,0.96,classical,Classical
english_We_Built_This_City,English,Starship,0.81,0.69,Rock,Rock
english_Sleepyhead,English,Passion Pit,0.91,0.75,Trip Hop,Electronic
english_Melodica_(Ambient_Mix),English,Leama,0.43,0.34,electronic,Electronic
english_Killed_by_Death,English,Motorhead,0.76,0.92,Rock,Rock
english_Low_Place_Like_Home,English,Sneaker Pimps,0.58,0.47,Trip Hop,Electronic
english_Machine_Spirits,English,Cerebrum Vortex,0.41,0.77,electronic,Electronic
english_Family_Affair,English,Mary J. Blige,0.94,0.86,R&B,R&B
hindi_Lag_Ja_Gale,Hindi,Lata Mangeshkar,0.2,0.3,Indian Film Ghazal,Classical
english_When_the_Moon_Was_Blue,English,El-P,0.44,0.34,Jazz,Jazz
english_Never,English,The Roc Project feat. Tina Arena,0.57,0.64,electronic,Electronic
english_Peripheral_System,English,Proton Kinoun,0.34,0.28,electronic,Electronic
english_Sunny,English,Wes Montgomery,0.88,0.69,Jazz,Jazz
english_Maynard_Ferguson,English,Arturo Sandoval,0.84,0.84,Jazz,Jazz
english_Buggin_Out,English,A Tribe Called Quest,0.78,0.88,Hip-Hop,Hip-Hop
hindi_Itna_To_Hua,Hindi,Talat Aziz,0.56,0.43,Ghazal,Classical
english_Someone_to_Love,English,Jon B.,0.66,0.44,R&B,R&B
